gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
MARCHF7	0.7058597433312039	-0.04726495272473086	0.613	0.543	1
PAPSS2	0.07708261418182039	-0.047283406349377714	0	0.01	1
NCAPG	0.6415196386218813	-0.04734966819027067	0.067	0.075	1
LRRC69	0.19819252780451918	-0.04739930388018326	0.04	0.062	1
AGAP1	0.12614645841045558	-0.04743192006347271	0	0.008	1
ARHGAP11B	0.3964994850399691	-0.047462440729885966	0.037	0.049	1
ATP6V0A2	0.4098025709287249	-0.0475163479450601	0.383	0.335	1
CYTIP	0.20620581915387665	-0.04753782684577812	0.307	0.353	1
ATXN7L3	0.9201164204457647	-0.047539406053440536	0.2	0.197	1
TMEM176A	0.11473811945179703	-0.0476089531306464	0.003	0.016	1
NLRP3	0.21103879394103842	-0.04763771009156437	0.03	0.049	1
CD6	0.3683481457935563	-0.047696374331157705	0.02	0.031	1
CFAP410	0.6867470034506891	-0.04769761589466137	0.343	0.314	1
BBS10	0.3955388187905266	-0.047745300581927	0.043	0.057	1
EVI5L	0.6005974372571277	-0.04775560438534354	0.037	0.044	1
ZNF132	0.18781276354961488	-0.04778234994199663	0.007	0.018	1
ETAA1	0.9224166377839037	-0.04784801739397415	0.157	0.153	1
ODR4	0.9341188061232713	-0.04792612925468864	0.237	0.231	1
TRIM59	0.869930358474442	-0.047931344374893076	0.073	0.075	1
PARP15	0.6202780576851092	-0.047934192299005085	0.13	0.143	1
PHF23	0.8546511026614427	-0.04795138310306851	0.193	0.195	1
UTS2	0.030085447747904833	-0.04798874813339088	0	0.016	1
NAPB	0.7952039020674797	-0.04804236700613451	0.087	0.091	1
NT5C3A	0.4073540242004879	-0.048052578239703325	0.26	0.218	1
NOP2	0.4478428034906931	-0.04811950647343294	0.033	0.044	1
RALA	0.8079237864114942	-0.04814108754588997	0.38	0.348	1
MAT2B	0.7878892169114604	-0.048144063589099284	0.397	0.364	1
SGF29	0.7210567955946678	-0.04815033115530015	0.147	0.153	1
ZNF500	0.468778131256294	-0.04816127545523305	0.073	0.088	1
AP5Z1	0.5986785277251445	-0.048184780188656184	0.133	0.117	1
ASPM	0.5382268718433106	-0.04824015787199376	0.08	0.094	1
PPT2	0.3254493686331515	-0.04833312824245242	0.03	0.044	1
TBRG4	0.499718188339689	-0.048385557747035124	0.123	0.14	1
PLEKHM2	0.93276698245016	-0.048387596102308694	0.2	0.197	1
IL18RAP	0.030085447747904833	-0.04840063743014066	0	0.016	1
EFNB1	0.03673528650840888	-0.04840379849835296	0.007	0.029	1
NEK7	0.43005066866939357	-0.048408084929609796	0.29	0.249	1
NECAB1	0.11320470466734986	-0.048420446503253604	0.003	0.016	1
CASP4	0.8982649464217821	-0.04842444710166599	0.223	0.21	1
ZNF880	0.46797971156249657	-0.04856262199908529	0.11	0.13	1
RXRB	0.6810189567291345	-0.04860688457943174	0.147	0.156	1
PXN	0.01984125630770913	-0.0486106875939243	0.01	0.039	1
RFFL	0.5638890979081793	-0.048636276956926766	0.103	0.117	1
ESR2	0.9301765813464962	-0.048692850923459235	0.06	0.057	1
EIF2AK1	0.7530670560114833	-0.0487034692804027	0.457	0.421	1
MFSD4B	0.9804108986594485	-0.04873458243925333	0.24	0.234	1
TMEM87B	0.8640843972372044	-0.0487402189992544	0.163	0.153	1
RASSF4	0.19166159734481325	-0.04874768180635111	0.023	0.042	1
TAF1C	0.906322626696535	-0.0488261543307148	0.063	0.065	1
ZNF316	0.4300762875708485	-0.04882828399009115	0.1	0.119	1
LEPROTL1	0.8158145799704435	-0.0488549426729159	0.49	0.447	1
TNPO2	0.2786165159368673	-0.0488571671839963	0.143	0.112	1
GRPEL2	0.32133530987903897	-0.048910079443375234	0.023	0.036	1
PHLDB2	0.19208620820953884	-0.04895727734892889	0.023	0.042	1
INTS10	0.20599088186240327	-0.04899788189064758	0.55	0.468	1
C22orf15	0.012123695904962293	-0.04907665550239701	0	0.021	1
AKAP5	0.05719721018440787	-0.04910876900765306	0.007	0.026	1
MLLT3	0.3727807983856869	-0.049131533212652664	0.047	0.062	1
ACER3	0.7119334527329162	-0.04921034719758882	0.177	0.158	1
RASSF3	0.7963979177788352	-0.0492145609414838	0.197	0.187	1
KIF13A	0.05652856190185997	-0.049223633282976346	0.007	0.026	1
GPR173	0.12337470514130086	-0.04922508305879014	0.007	0.021	1
KPNB1	0.11796863921296562	-0.04924186170744793	0.647	0.543	1
RBM19	0.43341598284025845	-0.04932882159375884	0.153	0.174	1
MTIF2	0.31083615279937554	-0.0493817169133538	0.3	0.252	1
ADAP1	0.01287961155680381	-0.049468785757521144	0.01	0.042	1
IL2RA	0.04649104208789502	-0.0494946049852776	0.003	0.021	1
WDHD1	0.7801824413425635	-0.049503377099436	0.087	0.081	1
SIPA1L3	0.5487740270658192	-0.049538660418080166	0.077	0.088	1
CRLF3	0.7419339442744648	-0.04970931065238582	0.327	0.327	1
ARHGAP21	0.30270807784855813	-0.049709690070642853	0.17	0.138	1
QSER1	0.8175527703077133	-0.04972058868891682	0.193	0.197	1
OTUD7A	0.04649104208789502	-0.04975091935294387	0.003	0.021	1
CDT1	0.2977467641917154	-0.04976347078284893	0.107	0.132	1
PRPF38B	0.7715618581500694	-0.04976408681973021	0.767	0.732	1
P4HTM	0.24872198899250397	-0.04979651641469664	0.047	0.068	1
SPAG5	0.4663038919853054	-0.04982020834196271	0.057	0.07	1
NUDT16	0.8187126939850793	-0.04983658340019942	0.103	0.106	1
PNPLA6	0.590028721665705	-0.04984807305507333	0.1	0.112	1
LMOD3	0.037332646591980774	-0.049864007618014114	0.007	0.029	1
NPIPB4	0.6848616164927108	-0.04991193765060431	0.08	0.088	1
SMAD4	0.8014426744742997	-0.049949989423268226	0.293	0.291	1
ADGRB3	0.1772978209708585	-0.04995347085544632	0.003	0.013	1
MEFV	0.11320470466734986	-0.049969877658809975	0.003	0.016	1
RFX7	0.6793457017249843	-0.0499716097536812	0.16	0.169	1
GALK1	0.8976988851347202	-0.050005263068177874	0.303	0.299	1
TEF	0.25262038374416357	-0.050123946831211116	0.03	0.047	1
APEH	0.8707594920721243	-0.05015232852419671	0.197	0.195	1
CXorf56	0.7162958207804491	-0.05019017845658397	0.143	0.13	1
TRIB2	0.7999233641835992	-0.05021791420629447	0.027	0.023	1
GFOD1	0.05652856190185997	-0.05022208434903847	0.007	0.026	1
ETV6	0.5494069606114473	-0.0502511332034683	0.567	0.579	1
WDR91	0.24184453909738107	-0.050257773869133326	0.04	0.06	1
RTEL1	0.04789315129770382	-0.05031687321249526	0	0.013	1
HARS2	0.6951467810795473	-0.05033042879348151	0.073	0.081	1
TBCE	0.36713474085205816	-0.050331295210200855	0.107	0.13	1
SNRK	0.9544657385751517	-0.050335074444811334	0.183	0.179	1
GTDC1	0.8159663221763667	-0.05035020996760918	0.033	0.036	1
C8orf88	0.41052727983013176	-0.0503888077848316	0.03	0.042	1
NME8	0.12469471650733678	-0.05040686082571441	0.06	0.094	1
HLA-F	0.6059206342254637	-0.05040888840533331	0.513	0.478	1
LIPA	0.9395185315207287	-0.05046093744395502	0.213	0.205	1
PTCD1	0.06495125102852513	-0.05048548806171704	0.033	0.065	1
SLC25A37	0.08031168501831021	-0.050490473207331354	0.257	0.192	1
MYL4	0.12613497461280948	-0.05050363124292638	0.007	0.021	1
ZNF468	0.7516066145276441	-0.0505438420580355	0.073	0.078	1
UBTFL1	0.030085447747904833	-0.05054727686896973	0	0.016	1
ASAP1	0.8842450383953084	-0.05059920083904812	0.127	0.13	1
LZTR1	0.29433526204895644	-0.05068394559434036	0.08	0.104	1
PDZD4	0.04789315129770382	-0.05070001625407671	0	0.013	1
GLB1	0.9706739605582544	-0.05075532424614254	0.15	0.148	1
IL7	0.00775015236637293	-0.050763169280418616	0	0.023	1
IGHG4	0.44588536970125175	-0.050799969069791305	0.003	0.008	1
SEC61A2	0.9329989785124104	-0.05080648419009465	0.187	0.179	1
BCAP29	0.23738136067399157	-0.05086160501458058	0.033	0.052	1
FLOT2	0.8727292242201845	-0.05091046617327888	0.24	0.226	1
FBLIM1	0.36607425401908933	-0.05103402756080364	0.01	0.018	1
LSM11	0.16503591372339652	-0.051058955204601415	0.017	0.034	1
GNRH1	0.4516474905231795	-0.05115550654897291	0.013	0.021	1
SLITRK5	0.9480082739673577	-0.05117299175224077	0.163	0.161	1
CCDC86	0.70238212211562	-0.05125075886642008	0.067	0.073	1
GATA3	0.18245634987022674	-0.05132141575175039	0.01	0.023	1
TEX14	0.11269716984466371	-0.05134951249196047	0.003	0.016	1
RHBDF2	0.971547411549165	-0.05141453160330167	0.25	0.247	1
RHOBTB2	0.17796304295128954	-0.051449660493539315	0.043	0.068	1
RSL1D1	0.7678346528258243	-0.05148052313135154	0.69	0.657	1
SH3RF1	0.25305446717863206	-0.05151701774696715	0.06	0.083	1
ADHFE1	0.03793825495454326	-0.05166410392118127	0.007	0.029	1
URM1	0.9699169798846906	-0.051679748077172794	0.2	0.197	1
PAQR3	0.810114876046259	-0.05169758880484107	0.077	0.081	1
CRACD	0.04692668099876581	-0.051703090093913134	0.003	0.021	1
LDLRAD2	0.04538601679182562	-0.0517547719994221	0.017	0.044	1
SLC30A7	0.8920701962228474	-0.05176021571183054	0.24	0.242	1
RASSF7	0.250694752605028	-0.051780723099530634	0.16	0.192	1
ZNF598	0.47901718683663347	-0.051787106729052346	0.11	0.127	1
NSMCE4A	0.8504277946207205	-0.05179057061459369	0.43	0.395	1
AMT	0.012123695904962293	-0.051847750504979646	0	0.021	1
MKNK1	0.8115130232725192	-0.05189063121809717	0.173	0.161	1
SNAI3	0.2360766857980305	-0.05190744824859542	0.033	0.052	1
MIER2	0.012377408450897428	-0.05191096586039013	0.003	0.029	1
TDRKH	0.01904491295593116	-0.052006740990488125	0	0.018	1
PML	0.8618552445953929	-0.05205323681692359	0.163	0.166	1
CNTD1	0.08739042969006212	-0.052085580871030435	0.01	0.029	1
H2AW	0.03703294095033944	-0.05208929740806535	0.007	0.029	1
LAD1	0.2571251875944267	-0.05209929636333489	0.01	0.021	1
CYB5R3	0.549815951824843	-0.05212970787236826	0.323	0.34	1
ZNF623	0.8642599667721491	-0.05213501159154385	0.083	0.078	1
LGALS2	0.01904491295593116	-0.05214727784897039	0	0.018	1
DHRS3	0.12567161866858995	-0.05217785318094354	0.007	0.021	1
PLPP6	0.9086991132676373	-0.05217920792756347	0.03	0.031	1
ANO8	0.45874155007082	-0.05219201601323255	0.027	0.036	1
OCRL	0.45922662632703454	-0.052211380187379516	0.02	0.029	1
ATP6AP1	0.5197601973971396	-0.05224772143940315	0.337	0.364	1
ZNF354A	0.9160612080269462	-0.0523282636387917	0.067	0.068	1
TAF5	0.322261159949565	-0.0523415437610248	0.043	0.06	1
MDM4	0.4663827621213902	-0.0523608686469621	0.747	0.769	1
H2BC18	0.8015975765924673	-0.05237825532170001	0.023	0.026	1
S100A3	0.00775015236637293	-0.052386468204002064	0	0.023	1
C5orf58	0.12614645841045558	-0.052410162210459264	0	0.008	1
BAIAP3	0.00775015236637293	-0.0524817648422283	0	0.023	1
MAP1LC3B2	0.028157118273126846	-0.0525079642229283	0.01	0.036	1
TMEM11	0.890734360490038	-0.0525628899576146	0.203	0.203	1
SAP25	0.816459193210425	-0.052582761684814655	0.1	0.104	1
NBPF11	0.515804458068438	-0.05267922283927701	0.053	0.065	1
ADCY9	0.3649388335448265	-0.052761545292020845	0.027	0.039	1
E2F8	0.1990244936246072	-0.05277804791389556	0.02	0.036	1
MROH6	0.36091829707094764	-0.05297270242272065	0.02	0.031	1
SRGAP2	0.9645776871912601	-0.05300415915511525	0.37	0.374	1
SIRPA	0.02846931513071845	-0.053048280508462664	0.01	0.036	1
LONP2	0.7384590687989236	-0.05305280891247721	0.38	0.387	1
LMNA	0.7619918855275203	-0.05306968783552396	0.04	0.044	1
DDX17	0.3862943348378067	-0.05308589268079311	0.96	0.935	1
P2RX4	0.823700553392183	-0.05310959179315661	0.077	0.081	1
CLEC17A	0.12614645841045558	-0.05317653545608017	0	0.008	1
S100B	0.18828954059782824	-0.053238564732647514	0.023	0.042	1
ACACA	0.9474293858451834	-0.05325560496557996	0.083	0.081	1
DMAC2	0.872674246033994	-0.05325771360765896	0.17	0.171	1
PSMB4	0.6870259451164427	-0.05333915475932871	0.72	0.701	1
BMI1	0.8019832489345236	-0.053368129019460864	0.167	0.174	1
RBM39	0.69727791240392345	-0.05341092683188764	0.967	0.938	1
EXTL3	0.6652542916767488	-0.05341661592228775	0.147	0.13	1
ZNF879	0.2651670264303856	-0.05343104142414438	0.02	0.034	1
EPS15L1	0.718365766109931	-0.053491819401653595	0.143	0.151	1
TMEM104	0.9372649997745575	-0.053497038713117145	0.07	0.07	1
WWP2	0.8885004761976464	-0.0535102186200882	0.14	0.132	1
REXO5	0.04178766895360061	-0.05352989390622333	0.01	0.034	1
IL1RAP	0.33892862149995895	-0.053538186252726494	0.03	0.044	1
CD163	0.11422517564636547	-0.05362734466223648	0.003	0.016	1
CD200R1	0.012123695904962293	-0.05366505106601697	0	0.021	1
ANKAR	0.771327956943842	-0.05372387404408335	0.12	0.125	1
DET1	0.8374721382689199	-0.053815751052942146	0.037	0.039	1
CES4A	0.01929883927484016	-0.053826248210983606	0.003	0.026	1
ZDHHC20	0.3475742520213214	-0.05384548757018248	0.303	0.262	1
C3orf52	0.18041553961200865	-0.05387463856932308	0.003	0.013	1
POLE3	0.9003732127568653	-0.0538755318748696	0.497	0.452	1
TBRG1	0.8570412728764135	-0.0538980629830591	0.3	0.281	1
ANGEL1	0.8471003224807718	-0.05398266820039824	0.073	0.075	1
ZNF41	0.2684115228263579	-0.053995753160850396	0.043	0.062	1
STX17	0.6453484160104559	-0.05402691535328513	0.213	0.192	1
HNRNPH2	0.9439548712996084	-0.05408660273688337	0.35	0.332	1
ZNF25	0.3675850770489787	-0.05409527894716464	0.027	0.039	1
GIMAP5	0.07708261418182039	-0.05423526217555888	0	0.01	1
TMEM121B	0.030085447747904833	-0.05424301395326037	0	0.016	1
HDAC4	0.6058802760811035	-0.05430362489688628	0.063	0.073	1
VAMP3	0.8741665797700282	-0.05436302930107295	0.213	0.2	1
MTRNR2L11	0.030085447747904833	-0.05447947348066238	0	0.016	1
TAOK2	0.8432993870236953	-0.05451103297851839	0.1	0.104	1
EXOSC9	0.7941774460007915	-0.054537756805977056	0.287	0.294	1
ERVK3-1	0.7179437722947988	-0.05456510051307489	0.147	0.156	1
MAGT1	0.5216451849756808	-0.054575785081701245	0.507	0.452	1
ATP5MGL	0.06151109904408758	-0.05461530314310717	0.01	0.031	1
PNRC1	0.7688105285098841	-0.05463205692612272	0.93	0.894	1
MANF	0.741027657094562	-0.054687408712851715	0.71	0.629	1
RTCA	0.9702582315960719	-0.05470368156128541	0.223	0.218	1
BICRA	0.47249072354049865	-0.05476605469977319	0.057	0.07	1
GPHN	0.33169778849526066	-0.05476822480722593	0.043	0.06	1
KDM1A	0.7552994284414449	-0.05481542046259458	0.393	0.382	1
LPXN	0.8898047887098878	-0.054830517634646636	0.527	0.473	1
PRDM10	0.030875511114921327	-0.05488666095662613	0.017	0.047	1
IPO8	0.6827141298607062	-0.05490748484924568	0.19	0.203	1
EDC3	0.6124955846994732	-0.0549402935852801	0.067	0.075	1
DCAF7	0.3279920691547656	-0.05499577499074548	0.523	0.449	1
MAP2K7	0.8759603478461462	-0.05503229092891859	0.183	0.174	1
TMEM106B	0.8193355189448182	-0.05505539839157039	0.1	0.104	1
CAMKK2	0.8621402578294999	-0.05508068526866655	0.14	0.143	1
RIPOR3	0.08216724956637829	-0.055091345039978167	0.007	0.023	1
LRRC61	0.5611131048904703	-0.055100743918116785	0.067	0.078	1
PABPN1	0.5497487540419842	-0.05511969703664965	0.673	0.613	1
ATAD1	0.9544807784623128	-0.055148014425629555	0.25	0.239	1
PODXL2	0.5564419223400756	-0.05514956264843829	0.05	0.06	1
TMEM41A	0.942170940371966	-0.05516767293007829	0.143	0.14	1
IFIT3	0.5837016070383885	-0.05519654987759281	0.027	0.034	1
TMEM132B	0.18471395570764626	-0.055202818927836086	0.01	0.023	1
EFL1	0.5433158782801801	-0.0553424856955092	0.09	0.104	1
SIK1B	0.24286002593865103	-0.05535692968181456	0.013	0.026	1
TICAM2	0.027137678606164402	-0.05535803260873425	0.01	0.036	1
RGPD5	0.4703056396196563	-0.055394599176378276	0.05	0.062	1
MSH3	0.5261189809084916	-0.05544531775477868	0.233	0.249	1
TBC1D32	0.8072997841652805	-0.05549000579262248	0.197	0.182	1
RBM22	0.7849747027597386	-0.05552423652053007	0.36	0.335	1
OSBPL3	0.422420609599152	-0.055560465004735674	0.047	0.06	1
RNF121	0.46737517978254783	-0.05565306296140238	0.107	0.125	1
MS4A1	0.48090523914598626	-0.055668660720638787	0.013	0.008	1
METTL4	0.8277783229820019	-0.055728243126949295	0.127	0.119	1
S100Z	0.003195085832776204	-0.0557865759471941	0	0.029	1
SLC35A2	0.24107072406525837	-0.05587478219892991	0.067	0.091	1
SLC39A13	0.8249972558943267	-0.055886159136025654	0.077	0.081	1
SUPT6H	0.8778265639716861	-0.05589322551790443	0.38	0.358	1
SLC16A10	0.012123695904962293	-0.05589351029481426	0	0.021	1
RCCD1	0.7511450980181081	-0.055897182311325844	0.07	0.075	1
SLCO3A1	0.06218936446587049	-0.05590310121933297	0.02	0.047	1
FSTL1	0.007947406169320775	-0.05591429299556373	0.003	0.031	1
PRPS2	0.5927333237202574	-0.055915696434122475	0.167	0.182	1
PSMD1	0.9772501065306504	-0.05594975981098882	0.39	0.374	1
APOBEC3A	0.08536461032951773	-0.055969477490885794	0.007	0.023	1
XRCC2	0.4985338388487975	-0.056003746588483144	0.043	0.055	1
PTGIR	0.05564716339906061	-0.056047823847681005	0.007	0.026	1
CPT1B	0.11320470466734986	-0.05607006329423097	0.003	0.016	1
ZNF451	0.9159006338716866	-0.056121714472875506	0.413	0.392	1
SERPINA1	0.08568980424747058	-0.056236031860692044	0.007	0.023	1
SULT1A1	0.6752372638140511	-0.05638353340192745	0.06	0.068	1
CLPP	0.7609821190698698	-0.056405877973939256	0.343	0.345	1
TMC8	0.43238448176416805	-0.056435799393801556	0.13	0.151	1
TNFRSF10D	0.07708261418182039	-0.05644424499461115	0	0.01	1
CAVIN2	0.012123695904962293	-0.05644970264048253	0	0.021	1
CMAS	0.4109230877024002	-0.05645946035409405	0.217	0.244	1
ORC1	0.0076346865446879466	-0.0565442693892447	0.017	0.057	1
MAK16	0.8858714056257878	-0.056550897703254055	0.163	0.164	1
RNF111	0.7761318092016971	-0.056720220528340304	0.147	0.151	1
GPR180	0.45704740740091165	-0.05677973696833827	0.12	0.138	1
TLCD1	0.0860964539035491	-0.05679134894413025	0.013	0.034	1
MICAL3	0.027643345706895504	-0.05681055115377173	0.01	0.036	1
PIGL	0.5272566494087271	-0.05682592891110019	0.073	0.086	1
NUP133	0.7909686458016639	-0.0568326148006249	0.11	0.114	1
NISCH	0.7058459744801894	-0.05685112905329637	0.17	0.179	1
RAD18	0.7398946939312957	-0.05689366589358613	0.11	0.117	1
HLA-DQB2	0.01249763666095518	-0.056949800462640914	0.003	0.029	1
DNAJC10	0.6812028840833388	-0.05696248719636987	0.427	0.387	1
MITD1	0.8387706698475034	-0.056963921724147326	0.37	0.366	1
ETFB	0.7417615845203128	-0.056995471061826564	0.617	0.553	1
MBOAT7	0.6226051767615115	-0.05700275864694404	0.177	0.19	1
TMPRSS13	0.012123695904962293	-0.05701599488915783	0	0.021	1
SYDE2	0.01904491295593116	-0.05705731771585446	0	0.018	1
GK	0.8002116590795886	-0.057062551153570895	0.09	0.094	1
ANXA6	0.5736726124807838	-0.057147859402533974	0.313	0.286	1
ANKH	0.5315600089570195	-0.05715695704911927	0.117	0.099	1
ANKRD20A4	0.030085447747904833	-0.05716561799463043	0	0.016	1
BPNT1	0.5720730351380412	-0.057209939822286254	0.097	0.109	1
NSMF	0.15689079908124423	-0.05722538826671861	0.03	0.052	1
FRAT1	0.5346758844993517	-0.05723518094499938	0.067	0.078	1
TRGV3	0.08343434278172941	-0.05728463222691106	0.007	0.023	1
HAMP	0.019484318041625363	-0.05732267762280283	0.003	0.026	1
GARNL3	0.17354408074707486	-0.0573333729256357	0.013	0.029	1
THAP12	0.9682154256336408	-0.057350985601178905	0.323	0.312	1
ICOS	0.04789315129770382	-0.05736559924191844	0	0.013	1
MELK	0.9236237663635911	-0.05738471575092566	0.053	0.055	1
GDPD5	0.05935974210472339	-0.0574116506974747	0.013	0.036	1
MGST1	0.12541866589873563	-0.057414912038213806	0.16	0.208	1
RASGEF1A	0.5690025201127624	-0.057472161344488876	0.043	0.052	1
ASB14	0.01904491295593116	-0.05748259700439572	0	0.018	1
RAD51	0.12540832565812723	-0.05749017149272965	0.027	0.049	1
GNPDA1	0.341449883987604	-0.05751701333099818	0.167	0.132	1
ZNF81	0.9182607439060296	-0.05751956333889968	0.043	0.044	1
PAN2	0.8107713244692494	-0.05754086134573341	0.117	0.119	1
GCNT2	0.29941501104480817	-0.05757811076845788	0.04	0.057	1
GRK2	0.40814828772436423	-0.05759116409512699	0.637	0.595	1
NMD3	0.8687461930256375	-0.05762164420115956	0.25	0.247	1
RCL1	0.5616651386187386	-0.057641257392232303	0.107	0.119	1
MAU2	0.8159578502214988	-0.057689213977849596	0.21	0.21	1
VASP	0.25616099631086203	-0.05771682379810328	0.393	0.319	1
PGGT1B	0.8394823552414674	-0.057757667790991674	0.46	0.444	1
ZNF746	0.9598876160116929	-0.057759576790973155	0.143	0.138	1
RCBTB1	0.5755741310873357	-0.05780817904890648	0.09	0.101	1
WDR48	0.4690079365022943	-0.057820355471918106	0.257	0.281	1
IPO7	0.5957211213264046	-0.057918358128577374	0.363	0.327	1
ADAP2	0.005390574393833373	-0.05792783827164928	0.003	0.034	1
GNA11	0.01929883927484016	-0.05793173033024683	0.003	0.026	1
FOXO1	0.04193737527617226	-0.05793183044178698	0.01	0.034	1
CRTC1	0.4922448067749409	-0.05793770995292778	0.053	0.065	1
ENO1	0.6958335964767679	-0.05795380161347641	0.803	0.782	1
MID1IP1	0.8277294339214675	-0.05801860483530197	0.207	0.192	1
NCKAP5L	0.6063465412883722	-0.058026814333615506	0.113	0.125	1
PPP6R2	0.9245052106424049	-0.05808216359263241	0.387	0.358	1
KIFC1	0.37753500788452893	-0.05811471834056797	0.047	0.062	1
SPDL1	0.6621043484618322	-0.0581890339137745	0.143	0.127	1
MSRB1	0.38763585538906253	-0.058238332353980515	0.177	0.145	1
ZNF672	0.7723186376659117	-0.05824361088448737	0.187	0.174	1
MCTP2	0.04692668099876581	-0.05828067375060055	0.003	0.021	1
RARRES2	0.019206679877894196	-0.05829458030741597	0.003	0.026	1
FBXL3	0.8760984003893697	-0.05829846078602374	0.287	0.283	1
GYPE	0.12614645841045558	-0.05831128616481183	0	0.008	1
ZC3H12C	0.00775015236637293	-0.058337169212302475	0	0.023	1
SH3RF3	0.17161138676378354	-0.058484268645082396	0.013	0.029	1
VPS11	0.9940800993738024	-0.05854392332924996	0.173	0.169	1
BOLA1	1	-0.05854649446392751	0.153	0.151	1
NBPF3	0.05586643253621558	-0.05856799342670874	0.007	0.026	1
NXT1	0.8879573401322022	-0.05857368536369589	0.313	0.306	1
TRPM4	0.010855236887497843	-0.05860388937880086	0.007	0.036	1
ZNF597	0.013079079363405988	-0.058628944643893566	0.01	0.042	1
ABHD8	0.08652790425217614	-0.05872778455592767	0.017	0.039	1
TCF7	0.41015824496616743	-0.05876308959514709	0.11	0.13	1
ZBTB16	0.1265996600696413	-0.058813399819927795	0.007	0.021	1
DGKQ	0.545955798693558	-0.05888413967984764	0.05	0.06	1
CDHR5	0.12528294107321283	-0.05889967397585293	0.01	0.026	1
SNUPN	0.8249148644832098	-0.058907570233773965	0.203	0.205	1
GHDC	0.8674338098537475	-0.05895365229426891	0.137	0.13	1
